🔞1118,#genre#
22,https://47b61.cdnedge.live/file/avple-images/hls/6167163d51121708a790a1b7/playlist.m3u8
23,https://47b61.cdnedge.live/file/avple-images/hls/6167172d51121708a790a1b9/playlist.m3u8
24,https://8bb88.cdnedge.live/file/avple-images/hls/6171a7ddf8003d17dfd1a735/playlist.m3u8
25,https://8bb88.cdnedge.live/file/avple-images/hls/61730ba516713849c8fc4707/playlist.m3u8
26,https://8bb88.cdnedge.live/file/avple-images/hls/61730c5916713849c8fc4709/playlist.m3u8
27,https://8bb88.cdnedge.live/file/avple-images/hls/61771ed9ad20e84f6e46a0ae/playlist.m3u8
28,https://8bb88.cdnedge.live/file/avple-images/hls/61772005ad20e84f6e46a0b0/playlist.m3u8
29,https://8bb88.cdnedge.live/file/avple-images/hls/617c4da5f0db60036839e946/playlist.m3u8
30,https://8bb88.cdnedge.live/file/avple-images/hls/617c4e59f0db60036839e948/playlist.m3u8


【麻豆映画13】,#genre#
0,https://8bb88.cdnedge.live/file/avple-images/hls/617c5075f0db60036839e94c/playlist.m3u8
1,https://8bb88.cdnedge.live/file/avple-images/hls/618070514d383b66797a697c/playlist.m3u8
2,https://8bb88.cdnedge.live/file/avple-images/hls/618074134d383b66797a6982/playlist.m3u8
3,https://8bb88.cdnedge.live/file/avple-images/hls/618627fd26bdd144b598cbda/playlist.m3u8
4,https://8bb88.cdnedge.live/file/avple-images/hls/618d1a31608a75437203bdfe/playlist.m3u8
5,https://8bb88.cdnedge.live/file/avple-images/hls/618d1df1608a75437203be01/playlist.m3u8
6,https://8bb88.cdnedge.live/file/avple-images/hls/618e691df061a16282b2ee99/playlist.m3u8
7,https://8bb88.cdnedge.live/file/avple-images/hls/6193b96d1ab2cd467ae53596/playlist.m3u8
8,https://8bb88.cdnedge.live/file/avple-images/hls/6193bc011ab2cd467ae5359b/playlist.m3u8
9,https://8bb88.cdnedge.live/file/avple-images/hls/619508d2416cf262e9444a28/playlist.m3u8
10,https://8bb88.cdnedge.live/file/avple-images/hls/6197ac0df1d93a199d1cf177/playlist.m3u8
11,https://8bb88.cdnedge.live/file/avple-images/hls/6197fbbdf1d93a199d1cf17b/playlist.m3u8
12,https://8bb88.cdnedge.live/file/avple-images/hls/619c02fdf0d6ad68f95a08ab/playlist.m3u8
13,https://8bb88.cdnedge.live/file/avple-images/hls/619c0375f0d6ad68f95a08ac/playlist.m3u8
14,https://8bb88.cdnedge.live/file/avple-images/hls/619e95d1364f6c1f6030fe56/playlist.m3u8
15,https://8bb88.cdnedge.live/file/avple-images/hls/61a52649a992bd3d5c3eb61d/playlist.m3u8
16,https://8bb88.cdnedge.live/file/avple-images/hls/61accd38779a324ef83699a9/playlist.m3u8
17,https://8bb88.cdnedge.live/file/avple-images/hls/61accf7e609ef7155b3678df/playlist.m3u8
18,https://8bb88.cdnedge.live/file/avple-images/hls/61b46ef1f91a1b0eecb6e532/playlist.m3u8
19,https://8bb88.cdnedge.live/file/avple-images/hls/61b6cb291458462c26eadc87/playlist.m3u8
20,https://8bb88.cdnedge.live/file/avple-images/hls/61b6cccd1458462c26eadc8b/playlist.m3u8
21,https://8bb88.cdnedge.live/file/avple-images/hls/61bad40ed56b7626e975d4ec/playlist.m3u8
22,https://8bb88.cdnedge.live/file/avple-images/hls/61c02769ad3e743fbb4f96eb/playlist.m3u8
23,https://8bb88.cdnedge.live/file/avple-images/hls/61c6a4e5668fd93b4250a319/playlist.m3u8
24,https://8bb88.cdnedge.live/file/avple-images/hls/61c6a91d668fd93b4250a321/playlist.m3u8
25,https://8bb88.cdnedge.live/file/avple-images/hls/61c6a95a668fd93b4250a322/playlist.m3u8
26,https://8bb88.cdnedge.live/file/avple-images/hls/61c6aa85668fd93b4250a325/playlist.m3u8
27,https://8bb88.cdnedge.live/file/avple-images/hls/61c843f92beaee4e833a9d66/playlist.m3u8
28,https://8bb88.cdnedge.live/file/avple-images/hls/61c849992beaee4e833a9d6c/playlist.m3u8
29,https://8bb88.cdnedge.live/file/avple-images/hls/61c84bb587883b68401d1b31/playlist.m3u8
30,https://8bb88.cdnedge.live/file/avple-images/hls/61cace99b4a41e7b51c24d4c/playlist.m3u8


【麻豆映画14】,#genre#
0,https://8bb88.cdnedge.live/file/avple-images/hls/61ce10f9b418404e15c81302/playlist.m3u8
1,https://8bb88.cdnedge.live/file/avple-images/hls/61ce1315b418404e15c81308/playlist.m3u8
2,https://8bb88.cdnedge.live/file/avple-images/hls/61d0c0a18ec5397ce0e2cde0/playlist.m3u8
3,https://8bb88.cdnedge.live/file/avple-images/hls/61d0c2bd8ec5397ce0e2cde4/playlist.m3u8
4,https://8bb88.cdnedge.live/file/avple-images/hls/61d22e41fc53091229805814/playlist.m3u8
5,https://8bb88.cdnedge.live/file/avple-images/hls/61d627adf2772f49dcde1d55/playlist.m3u8
6,https://8bb88.cdnedge.live/file/avple-images/hls/61d8f98d188cab78b243b410/playlist.m3u8
7,https://8bb88.cdnedge.live/file/avple-images/hls/61db6bcd5fb6a835028c9ae8/playlist.m3u8
8,https://8bb88.cdnedge.live/file/avple-images/hls/61de119d26bc6674a0936d1c/playlist.m3u8
9,https://8bb88.cdnedge.live/file/avple-images/hls/61e1183ab12f2d3579c3423a/playlist.m3u8
10,https://8bb88.cdnedge.live/file/avple-images/hls/61e3bd56ec201f6b0a3a89a8/playlist.m3u8
11,https://8bb88.cdnedge.live/file/avple-images/hls/61e927b0c6ba7653ff362823/playlist.m3u8
12,https://8bb88.cdnedge.live/file/avple-images/hls/61e927b3c6ba7653ff362825/playlist.m3u8
13,https://8bb88.cdnedge.live/file/avple-images/hls/61ecbb9a7580a3314beba2a2/playlist.m3u8
14,https://8bb88.cdnedge.live/file/avple-images/hls/61ecbcc67580a3314beba2a5/playlist.m3u8
15,https://8bb88.cdnedge.live/file/avple-images/hls/61ecbd7a7580a3314beba2a7/playlist.m3u8
16,https://8bb88.cdnedge.live/file/avple-images/hls/61ecbdf37580a3314beba2a8/playlist.m3u8
17,https://8bb88.cdnedge.live/file/avple-images/hls/61f70493d7d05308d12ef123/playlist.m3u8
18,https://8bb88.cdnedge.live/file/avple-images/hls/61fd8e3ec68d7d11e015cd88/playlist.m3u8
19,https://8bb88.cdnedge.live/file/avple-images/hls/61fd8f6ac68d7d11e015cd8c/playlist.m3u8
20,https://8bb88.cdnedge.live/file/avple-images/hls/6202ddda152c48301ba2ac6d/playlist.m3u8
21,https://8bb88.cdnedge.live/file/avple-images/hls/6202de16152c48301ba2ac6e/playlist.m3u8
22,https://8bb88.cdnedge.live/file/avple-images/hls/62059fcbd69d37216eb636da/playlist.m3u8
23,https://8bb88.cdnedge.live/file/avple-images/hls/6211adce5e73c82284228827/playlist.m3u8
24,https://8bb88.cdnedge.live/file/avple-images/hls/6215b6b3cef8321ac4bf99a3/playlist.m3u8
25,https://8bb88.cdnedge.live/file/avple-images/hls/621e17b40b43873ee3783bef/playlist.m3u8
26,https://8bb88.cdnedge.live/file/avple-images/hls/622310611fdb77263ccb386b/playlist.m3u8
27,https://8bb88.cdnedge.live/file/avple-images/hls/62246d92c6370a74fa39c70d/playlist.m3u8
28,https://8bb88.cdnedge.live/file/avple-images/hls/62246f36c6370a74fa39c711/playlist.m3u8
29,https://8bb88.cdnedge.live/file/avple-images/hls/62266e26c4dfd90d53d40fbe/playlist.m3u8
30,https://8bb88.cdnedge.live/file/avple-images/hls/62266edac4dfd90d53d40fc0/playlist.m3u8


【麻豆映画15】,#genre#
0,https://8bb88.cdnedge.live/file/avple-images/hls/622b5fc699043721e41f4769/playlist.m3u8
1,https://8bb88.cdnedge.live/file/avple-images/hls/622b603e99043721e41f476a/playlist.m3u8
2,https://8bb88.cdnedge.live/file/avple-images/hls/622d4836e5f4997685910d15/playlist.m3u8
3,https://8bb88.cdnedge.live/file/avple-images/hls/622d4872e5f4997685910d16/playlist.m3u8
4,https://8bb88.cdnedge.live/file/avple-images/hls/622fc84ae14ae771445e47fc/playlist.m3u8
5,https://8bb88.cdnedge.live/file/avple-images/hls/62323a8b8cc9324f4943612f/playlist.m3u8
6,https://8bb88.cdnedge.live/file/avple-images/hls/6233c791aefa78093f9ffdce/playlist.m3u8
7,https://8bb88.cdnedge.live/file/avple-images/hls/6236af7a1222e41c629a9325/playlist.m3u8
8,https://8bb88.cdnedge.live/file/avple-images/hls/623824223f90d26204d0e678/playlist.m3u8
9,https://8bb88.cdnedge.live/file/avple-images/hls/6238249a3f90d26204d0e67a/playlist.m3u8
10,https://8bb88.cdnedge.live/file/avple-images/hls/6238254e3f90d26204d0e67c/playlist.m3u8
11,https://8bb88.cdnedge.live/file/avple-images/hls/623926e2a14fb341a31f13de/playlist.m3u8
12,https://8bb88.cdnedge.live/file/avple-images/hls/623e755276b51e756d5edbfd/playlist.m3u8
13,https://8bb88.cdnedge.live/file/avple-images/hls/623e77aa76b51e756d5edc03/playlist.m3u8
14,https://8bb88.cdnedge.live/file/avple-images/hls/6242c24981f80f77774148cf/playlist.m3u8
15,https://8bb88.cdnedge.live/file/avple-images/hls/6242fdf2e092281092d3775a/playlist.m3u8
16,https://8bb88.cdnedge.live/file/avple-images/hls/624591930ea8e533f480f47a/playlist.m3u8
17,https://8bb88.cdnedge.live/file/avple-images/hls/62492509ddaa1830ff7bacb4/playlist.m3u8
18,https://8bb88.cdnedge.live/file/avple-images/hls/624be925528c292827c459d2/playlist.m3u8
19,https://8bb88.cdnedge.live/file/avple-images/hls/624bea18528c292827c459d4/playlist.m3u8
20,https://8bb88.cdnedge.live/file/avple-images/hls/624eea246d742407ed435442/playlist.m3u8
21,https://8bb88.cdnedge.live/file/avple-images/hls/6251973db9fdae53fd999576/playlist.m3u8
22,https://8bb88.cdnedge.live/file/avple-images/hls/625494363d5bac30b2603dbf/playlist.m3u8
23,https://8bb88.cdnedge.live/file/avple-images/hls/625494ae3d5bac30b2603dc0/playlist.m3u8
24,https://8bb88.cdnedge.live/file/avple-images/hls/626bd0e020859323fc450d69/playlist.m3u8
25,https://8bb88.cdnedge.live/file/avple-images/hls/626faf1c3ddea14c11aa4aa7/playlist.m3u8
26,https://8bb88.cdnedge.live/file/avple-images/hls/626fb4bc3ddea14c11aa4aad/playlist.m3u8
27,https://8bb88.cdnedge.live/file/avple-images/hls/626fc4703ddea14c11aa4ab4/playlist.m3u8
28,https://8bb88.cdnedge.live/file/avple-images/hls/6274d26c84b95e04c28dde2e/playlist.m3u8
29,https://8bb88.cdnedge.live/file/avple-images/hls/62767aa53847697e5124b6df/playlist.m3u8
30,https://8bb88.cdnedge.live/file/avple-images/hls/62767dee3847697e5124b6e2/playlist.m3u8


【麻豆映画16】,#genre#
0,https://8bb88.cdnedge.live/file/avple-images/hls/627a573c1a1d9a347dd98539/playlist.m3u8
1,https://8bb88.cdnedge.live/file/avple-images/hls/627a577a1a1d9a347dd9853a/playlist.m3u8
2,https://8bb88.cdnedge.live/file/avple-images/hls/627cde30afbf916250ff4d5c/playlist.m3u8
3,https://8bb88.cdnedge.live/file/avple-images/hls/627d15332568f9623a3e5423/playlist.m3u8
4,https://8bb88.cdnedge.live/file/avple-images/hls/627e6330c60346652e396c7c/playlist.m3u8
5,https://8bb88.cdnedge.live/file/avple-images/hls/627eefcbc60346652e396c83/playlist.m3u8
6,https://8bb88.cdnedge.live/file/avple-images/hls/627ef135c60346652e396c85/playlist.m3u8
7,https://8bb88.cdnedge.live/file/avple-images/hls/627ef1e7c60346652e396c86/playlist.m3u8
8,https://8bb88.cdnedge.live/file/avple-images/hls/6280b2fbfc27be165aeb81d5/playlist.m3u8
9,https://8bb88.cdnedge.live/file/avple-images/hls/6280b3effc27be165aeb81d6/playlist.m3u8
10,https://8bb88.cdnedge.live/file/avple-images/hls/6280be37fc27be165aeb81e0/playlist.m3u8
11,https://8bb88.cdnedge.live/file/avple-images/hls/6280d34eef039d550798916c/playlist.m3u8
12,https://8bb88.cdnedge.live/file/avple-images/hls/6280d697ef039d550798916e/playlist.m3u8
13,https://8bb88.cdnedge.live/file/avple-images/hls/6280d8b2ef039d5507989170/playlist.m3u8
14,https://8bb88.cdnedge.live/file/avple-images/hls/628259c987e86122ac281eb4/playlist.m3u8
15,https://8bb88.cdnedge.live/file/avple-images/hls/6284dfb7c71b08247ee18e2c/playlist.m3u8
16,https://8bb88.cdnedge.live/file/avple-images/hls/6284e288c71b08247ee18e2f/playlist.m3u8
17,https://8bb88.cdnedge.live/file/avple-images/hls/628799b1d28d4f134ac6904c/playlist.m3u8
18,https://8bb88.cdnedge.live/file/avple-images/hls/6288c9e7b982a351108bf731/playlist.m3u8
19,https://8bb88.cdnedge.live/file/avple-images/hls/628ab3fba1c1cd0b44683ef8/playlist.m3u8
20,https://8bb88.cdnedge.live/file/avple-images/hls/628ab564a1c1cd0b44683efa/playlist.m3u8
21,https://8bb88.cdnedge.live/file/avple-images/hls/628ab68ea1c1cd0b44683efb/playlist.m3u8
22,https://8bb88.cdnedge.live/file/avple-images/hls/628b5d6f478a7e4e23bce256/playlist.m3u8
23,https://8bb88.cdnedge.live/file/avple-images/hls/628b61a7478a7e4e23bce25a/playlist.m3u8
24,https://8bb88.cdnedge.live/file/avple-images/hls/628cd91fde01360ccb2f8e9f/playlist.m3u8
25,https://8bb88.cdnedge.live/file/avple-images/hls/628f7f67531f007e5ba30af7/playlist.m3u8
26,https://8bb88.cdnedge.live/file/avple-images/hls/6290bf9287412532ac7f4cff/playlist.m3u8
27,https://8bb88.cdnedge.live/file/avple-images/hls/62957ecc180f8c65c7d908b8/playlist.m3u8
28,https://8bb88.cdnedge.live/file/avple-images/hls/6295806f180f8c65c7d908bc/playlist.m3u8
29,https://8bb88.cdnedge.live/file/avple-images/hls/6295f53721a63954baad12c8/playlist.m3u8
30,https://8bb88.cdnedge.live/file/avple-images/hls/6295fb067ef42454a69c76d6/playlist.m3u8


【麻豆映画17】,#genre#
0,https://8bb88.cdnedge.live/file/avple-images/hls/6298685823d5972db0bfc99d/playlist.m3u8
1,https://8bb88.cdnedge.live/file/avple-images/hls/62a1c90c56220431fa6b0d80/playlist.m3u8
2,https://8bb88.cdnedge.live/file/avple-images/hls/62a497a394b044303b9622ce/playlist.m3u8
3,https://8bb88.cdnedge.live/file/avple-images/hls/62a5b0a294b044303b9622e0/playlist.m3u8
4,https://8bb88.cdnedge.live/file/avple-images/hls/62aad7b221a7da2e6584bc92/playlist.m3u8
5,https://8bb88.cdnedge.live/file/avple-images/hls/62ac66641ea6384bb6ca9f8a/playlist.m3u8
6,https://8bb88.cdnedge.live/file/avple-images/hls/62ac68051ea6384bb6ca9f8e/playlist.m3u8
7,https://8bb88.cdnedge.live/file/avple-images/hls/62aecb0ac556631aff1378ea/playlist.m3u8
8,https://8bb88.cdnedge.live/file/avple-images/hls/62aecf05c556631aff1378ef/playlist.m3u8
9,https://8bb88.cdnedge.live/file/avple-images/hls/62aed1d5c556631aff1378f4/playlist.m3u8
10,https://8bb88.cdnedge.live/file/avple-images/hls/62b9d010cf31541a6d4d7b50/playlist.m3u8
11,https://8bb88.cdnedge.live/file/avple-images/hls/62bbea91ea3d425e0a93b79a/playlist.m3u8
12,https://8bb88.cdnedge.live/file/avple-images/hls/62bbf3efea3d425e0a93b7a9/playlist.m3u8
13,https://8bb88.cdnedge.live/file/avple-images/hls/62bd8968d0fa6a48496bbf61/playlist.m3u8
14,https://8bb88.cdnedge.live/file/avple-images/hls/62c440c8366b240e3b67be31/playlist.m3u8
15,https://8bb88.cdnedge.live/file/avple-images/hls/62c44c81366b240e3b67be3c/playlist.m3u8
16,https://d862cp.cdnedge.live/file/avple-images/hls/61703f29bc5c965ae4f56248/playlist.m3u8
17,https://d862cp.cdnedge.live/file/avple-images/hls/61730a0116713849c8fc4706/playlist.m3u8
18,https://d862cp.cdnedge.live/file/avple-images/hls/617835fd6275b513e05eef0a/playlist.m3u8
19,https://d862cp.cdnedge.live/file/avple-images/hls/617a0469933dae5425d49b8e/playlist.m3u8
20,https://d862cp.cdnedge.live/file/avple-images/hls/617c4ed1f0db60036839e949/playlist.m3u8
21,https://d862cp.cdnedge.live/file/avple-images/hls/617e2661eb87aa24a1c4102b/playlist.m3u8
22,https://d862cp.cdnedge.live/file/avple-images/hls/618071b94d383b66797a697f/playlist.m3u8
23,https://d862cp.cdnedge.live/file/avple-images/hls/618336b586d3713512d4ddb1/playlist.m3u8
24,https://d862cp.cdnedge.live/file/avple-images/hls/618b97b552fe307992e9158b/playlist.m3u8
25,https://d862cp.cdnedge.live/file/avple-images/hls/6190b7813e002b78fa02b86c/playlist.m3u8
26,https://d862cp.cdnedge.live/file/avple-images/hls/6193bc3d1ab2cd467ae5359c/playlist.m3u8
27,https://d862cp.cdnedge.live/file/avple-images/hls/61965529647fa6021841bd50/playlist.m3u8
28,https://d862cp.cdnedge.live/file/avple-images/hls/619951b14a94103a79bc9486/playlist.m3u8
29,https://d862cp.cdnedge.live/file/avple-images/hls/619a41ed8a9163545f3c8173/playlist.m3u8
30,https://d862cp.cdnedge.live/file/avple-images/hls/619e96c1364f6c1f6030fe58/playlist.m3u8


【麻豆映画18】,#genre#
0,https://d862cp.cdnedge.live/file/avple-images/hls/61a0e6ca3006a4603929a38d/playlist.m3u8
1,https://d862cp.cdnedge.live/file/avple-images/hls/61a0e77d3006a4603929a38f/playlist.m3u8
2,https://d862cp.cdnedge.live/file/avple-images/hls/61a0e8e53006a4603929a392/playlist.m3u8
3,https://d862cp.cdnedge.live/file/avple-images/hls/61a0e9213006a4603929a393/playlist.m3u8
4,https://d862cp.cdnedge.live/file/avple-images/hls/61a28828fe8a567bb90ec280/playlist.m3u8
5,https://d862cp.cdnedge.live/file/avple-images/hls/61a52595a992bd3d5c3eb61b/playlist.m3u8
6,https://d862cp.cdnedge.live/file/avple-images/hls/61a67c79a04cdb55de21fe92/playlist.m3u8
7,https://d862cp.cdnedge.live/file/avple-images/hls/61adb9e9779a324ef83699c3/playlist.m3u8
8,https://d862cp.cdnedge.live/file/avple-images/hls/61b1a2391b15f6408e9320e5/playlist.m3u8
9,https://d862cp.cdnedge.live/file/avple-images/hls/61b8169197618e5cc644ad41/playlist.m3u8
10,https://d862cp.cdnedge.live/file/avple-images/hls/61bad13dd56b7626e975d4e8/playlist.m3u8
11,https://d862cp.cdnedge.live/file/avple-images/hls/61bad4fdd56b7626e975d4ee/playlist.m3u8
12,https://d862cp.cdnedge.live/file/avple-images/hls/61bd950e8cc57113d4874846/playlist.m3u8
13,https://d862cp.cdnedge.live/file/avple-images/hls/61bd95fe8cc57113d4874847/playlist.m3u8
14,https://d862cp.cdnedge.live/file/avple-images/hls/61bd9ae98cc57113d487484c/playlist.m3u8
15,https://d862cp.cdnedge.live/file/avple-images/hls/61c189c98ac9db578c18b7f1/playlist.m3u8
16,https://d862cp.cdnedge.live/file/avple-images/hls/61c2d009768c0b6e65877056/playlist.m3u8
17,https://d862cp.cdnedge.live/file/avple-images/hls/61cacf8ab4a41e7b51c24d4f/playlist.m3u8
18,https://d862cp.cdnedge.live/file/avple-images/hls/61ce0f55b418404e15c812fe/playlist.m3u8
19,https://d862cp.cdnedge.live/file/avple-images/hls/61ce1082b418404e15c81300/playlist.m3u8
20,https://d862cp.cdnedge.live/file/avple-images/hls/61ce1261b418404e15c81306/playlist.m3u8
21,https://d862cp.cdnedge.live/file/avple-images/hls/61d0c1918ec5397ce0e2cde2/playlist.m3u8
22,https://d862cp.cdnedge.live/file/avple-images/hls/61d0c2098ec5397ce0e2cde3/playlist.m3u8
23,https://d862cp.cdnedge.live/file/avple-images/hls/61d22fa9fc53091229805817/playlist.m3u8
24,https://d862cp.cdnedge.live/file/avple-images/hls/61d62465f2772f49dcde1d4c/playlist.m3u8
25,https://d862cp.cdnedge.live/file/avple-images/hls/61d8f7ea188cab78b243b40b/playlist.m3u8
26,https://d862cp.cdnedge.live/file/avple-images/hls/61db6d725fb6a835028c9aec/playlist.m3u8
27,https://d862cp.cdnedge.live/file/avple-images/hls/61db6dad5fb6a835028c9aed/playlist.m3u8
28,https://d862cp.cdnedge.live/file/avple-images/hls/61df67193c31380dc7d79ade/playlist.m3u8
29,https://d862cp.cdnedge.live/file/avple-images/hls/61e11a19b12f2d3579c3423e/playlist.m3u8
30,https://d862cp.cdnedge.live/file/avple-images/hls/61e3beefe6eb656b1d2d857e/playlist.m3u8


【麻豆映画19】,#genre#
0,https://d862cp.cdnedge.live/file/avple-images/hls/61e927b7c6ba7653ff362827/playlist.m3u8
1,https://d862cp.cdnedge.live/file/avple-images/hls/61f7014ad7d05308d12ef11a/playlist.m3u8
2,https://d862cp.cdnedge.live/file/avple-images/hls/61f9a7c1d23b882331bc3a8c/playlist.m3u8
3,https://d862cp.cdnedge.live/file/avple-images/hls/61f9a8fa9053272327957adc/playlist.m3u8
4,https://d862cp.cdnedge.live/file/avple-images/hls/6202e032152c48301ba2ac70/playlist.m3u8
5,https://d862cp.cdnedge.live/file/avple-images/hls/6202e0aa152c48301ba2ac71/playlist.m3u8
6,https://d862cp.cdnedge.live/file/avple-images/hls/6202e0e6152c48301ba2ac72/playlist.m3u8
7,https://d862cp.cdnedge.live/file/avple-images/hls/620b88afd0ea7c7d841b2f35/playlist.m3u8
8,https://d862cp.cdnedge.live/file/avple-images/hls/620c6397d0ea7c7d841b2f37/playlist.m3u8
9,https://d862cp.cdnedge.live/file/avple-images/hls/620c64c2d0ea7c7d841b2f39/playlist.m3u8
10,https://d862cp.cdnedge.live/file/avple-images/hls/62104fa69d14d648884aa81d/playlist.m3u8
11,https://d862cp.cdnedge.live/file/avple-images/hls/6211ae465e73c82284228828/playlist.m3u8
12,https://d862cp.cdnedge.live/file/avple-images/hls/6215b81bcef8321ac4bf99a7/playlist.m3u8
13,https://d862cp.cdnedge.live/file/avple-images/hls/621731ae336b5d6ff709b378/playlist.m3u8
14,https://d862cp.cdnedge.live/file/avple-images/hls/6219e7e6b9e8e9119a2f1fe3/playlist.m3u8
15,https://d862cp.cdnedge.live/file/avple-images/hls/6219e9c6b9e8e9119a2f1fe8/playlist.m3u8
16,https://d862cp.cdnedge.live/file/avple-images/hls/621e17ee0b43873ee3783bf0/playlist.m3u8
17,https://d862cp.cdnedge.live/file/avple-images/hls/621e1b360b43873ee3783bf2/playlist.m3u8
18,https://d862cp.cdnedge.live/file/avple-images/hls/621f6c7a532bec088eaa2e88/playlist.m3u8
19,https://d862cp.cdnedge.live/file/avple-images/hls/62246efac6370a74fa39c710/playlist.m3u8
20,https://d862cp.cdnedge.live/file/avple-images/hls/622b616c99043721e41f476c/playlist.m3u8
21,https://d862cp.cdnedge.live/file/avple-images/hls/622b634a99043721e41f476f/playlist.m3u8
22,https://d862cp.cdnedge.live/file/avple-images/hls/622d4746e5f4997685910d13/playlist.m3u8
23,https://d862cp.cdnedge.live/file/avple-images/hls/622fc71ee14ae771445e47fb/playlist.m3u8
24,https://d862cp.cdnedge.live/file/avple-images/hls/622fca68e14ae771445e4800/playlist.m3u8
25,https://d862cp.cdnedge.live/file/avple-images/hls/623aa076a36ac22379912382/playlist.m3u8
26,https://d862cp.cdnedge.live/file/avple-images/hls/623aa346a36ac22379912386/playlist.m3u8
